,address,target_building_id,target_address
32996,"Лахтинская ул., 8",57979,"г.Санкт-Петербург, Лахтинская улица, дом 8, литера А"
11714,"Санкт-Петербургский пр., 32",4611,"г.Санкт-Петербург, Рижский проспект, дом 32, литера А"
19850,"Науки пр., 2х",108278,"г.Санкт-Петербург, проспект Науки, дом 2, литера А"
32509,"Обводного наб.к., 118А",112968,"г.Санкт-Петербург, набережная Обводного канала, дом 118, корпус 3, литера А"
7874,"Миллионная ул., 6",90651,"г.Санкт-Петербург, Миллионная улица, дом 6, литера А"
29693,"Грибоедова наб.к., 24",32158,"г.Санкт-Петербург, набережная канала Грибоедова, дом 24, литера А"
22258,"Шишкина ул., 88",127349,"Санкт-Петербург, посёлок Парголово, улица Шишкина, дом 88, литера А"
38237,"Культуры пр., 19",31918,"г.Санкт-Петербург, проспект Культуры, дом 19, литера А"
12316,"Ленинградская ул., 4В",18790,"Санкт-Петербург, город Кронштадт, Ленинградская улица, дом 4, литера В"
6310,"Обводного наб.к., 134-138451А",33141,"г.Санкт-Петербург, набережная Обводного канала, дом 134, корпус 3, литера А"
1825,"Полюстровский пр., 28",37929,"г.Санкт-Петербург, Полюстровский проспект, дом 28, литера А"
31681,"Стремянная ул., 3",105800,"г.Санкт-Петербург, Стремянная улица, дом 3, литера А"
12158,"Приморское шоссе, 505",67664,"Санкт-Петербург, город Зеленогорск, Приморское шоссе, дом 505, литера А"
12771,"Московский пр., 10-12Д",53178,"г.Санкт-Петербург, Московский проспект, дом 10-12, литера Д"
3688,"Прилукская ул., 29",104070,"г.Санкт-Петербург, Прилукская улица, дом 29, литера А"
32372,"Моховая ул., 20",81307,"г.Санкт-Петербург, Моховая улица, дом 20, литера А"
20599,"Бакунина пр., 35Ж",64843,"г.Санкт-Петербург, проспект Бакунина, дом 35"
38594,"Московское шоссе, 46",52150,"г.Санкт-Петербург, Московское шоссе, дом 46, литера А"
19691,"Некрасова ул., 40А",9911,"г.Санкт-Петербург, улица Некрасова, дом 40, литера А"
24123,"Черничная ул., 17",65160,"Санкт-Петербург, город Сестрорецк, Черничная улица, дом 17, литера А"
9113,"Итальянская ул., 8",32473,"г.Санкт-Петербург, Итальянская улица, дом 8, литера А"
37520,"4-я линия ВО, 23",72541,"г.Санкт-Петербург, 4-я линия В.О., дом 23"
2166,"Офицерский пер., 2х",79784,"г.Санкт-Петербург, Офицерский переулок, дом 2"
8013,"3-я линия ВО, 12Б",60498,"г.Санкт-Петербург, 3-я линия В.О., дом 12, литера Б"
4538,"Бутлерова ул., 13",94082,"г.Санкт-Петербург, улица Бутлерова, дом 13, литера А"
8485,"Новочеркасский пр., 36",25990,"г.Санкт-Петербург, Новочеркасский проспект, дом 36, корпус 1, литера А"
21920,"Московский пр., 152х",75448,"г.Санкт-Петербург, Московский проспект, дом 152"
33027,"15-я линия ВО, 14",29701,"г.Санкт-Петербург, 15-я линия В.О., дом 14, литера А"
36255,"Балтийская ул., 20-24",114222,"г.Санкт-Петербург, Балтийская улица, дом 20, литера А"
13583,"Коллонтай ул., 17к2",96090,"г.Санкт-Петербург, улица Коллонтай, дом 17, корпус 2, литера А"
8140,"Синопская наб., 30А",100336,"г.Санкт-Петербург, Синопская набережная, дом 30, литера А"
5996,"Средняя ул., 3",50625,"г.Санкт-Петербург, Средняя улица, дом 3, литера А"
21204,"Моховая ул., 46Ех",85899,"г.Санкт-Петербург, Моховая улица, дом 46, литера Б"
30527,"Караваевская ул., 16А",35698,"г.Санкт-Петербург, Караваевская улица, дом 16, литера А"
25272,"Культуры пр., 25к4",30619,"г.Санкт-Петербург, проспект Культуры, дом 25, корпус 4, литера А"
9978,"Ломоносова ул., 18",102261,"г.Санкт-Петербург, улица Ломоносова, дом 18, литера А"
19772,"Лиговский пр., 150",33516,"г.Санкт-Петербург, Лиговский проспект, дом 150, литера А"
2216,"Бумажная ул., 9к1",127123,"г.Санкт-Петербург, Бумажная улица, дом 9, корпус 1, литера А"
31756,"Московский пр., 133",5222,"г.Санкт-Петербург, Московский проспект, дом 133, литера А"
1360,"Московский пр., 148В",22081,"г.Санкт-Петербург, Московский проспект, дом 148, литера В"
15328,"Пулеметчиков ул., 5",43854,"Санкт-Петербург, город Ломоносов, улица Пулемётчиков, дом 5, литера А"
2269,"1-я Никитинская ул., 1А",64311,"г.Санкт-Петербург, 1-я Никитинская улица, дом 1, литера А"
4160,"Гастелло ул., 16",3643,"г.Санкт-Петербург, улица Гастелло, дом 16, литера А"
19570,"Захарьевская ул., 5",85873,"Санкт-Петербург, посёлок Лисий Нос, Захарьевская улица, дом 5, литера А"
15008,"Тютчевская ул., 13",113499,"г.Санкт-Петербург, Тютчевская улица, дом 13, литера А"
21218,"Большая Монетная ул., 16к3",47881,"г.Санкт-Петербург, Большая Монетная улица, дом 16, корпус 30, литера А"
16188,"Хвойная ул., 16А",94845,"г.Санкт-Петербург, Хвойная улица, дом 16, литера А"
14069,"Профессора Попова ул., 1Б",107963,"г.Санкт-Петербург, улица Профессора Попова, дом 1, литера Б"
13162,"Магазейная ул., 18",112478,"Санкт-Петербург, город Пушкин, Магазейная улица, дом 18, литера А"
11325,"Павловское шоссе, 31",14724,"Санкт-Петербург, город Пушкин, Павловское шоссе, дом 31, литера А"
4932,"Лесной пр., 59к2",63602,"г.Санкт-Петербург, Лесной проспект, дом 59, корпус 2, литера Б"
13856,"Вавилова ул., 20",60201,"Санкт-Петербург, город Колпино, улица Вавилова, дом 20, литера А"
10510,"Приморский пр., 37",197902,"г.Санкт-Петербург, Приморский проспект, дом 37, литера А"
33907,"4-я линия ВО, 39",42287,"г.Санкт-Петербург, 4-я линия В.О., дом 39, литера А"
25757,"Ольховая ул., 18",68160,"г.Санкт-Петербург, Ольховая улица, дом 18, литера А"
21749,"Нейшлотский пер., 5-7",97386,"г.Санкт-Петербург, Нейшлотский переулок, дом 5, литера А"
4605,"Ремесленная ул., 2",45801,"г.Санкт-Петербург, Ремесленная улица, дом 2"
26522,"Большая Зеленина ул., 15",72343,"г.Санкт-Петербург, Большая Зеленина улица, дом 15, литера А"
28611,"Магазейная ул., 20",100664,"Санкт-Петербург, город Пушкин, Магазейная улица, дом 20, литера А"
29881,"Малая Садовая ул., 3",59170,"г.Санкт-Петербург, Малая Садовая улица, дом 3"
10969,"Конюшенная ул., 3",18194,"г.Санкт-Петербург, Большая Конюшенная улица, дом 3, литера А"
32641,"Маяковского ул., 7",16508,"г.Санкт-Петербург, Сергиево, улица Маяковского, дом 7, литера А"
29073,"Петроградская наб., 20",9713,"г.Санкт-Петербург, Петроградская набережная, дом 20, литера А"
27005,"Приморское шоссе, 536Л",112988,"Санкт-Петербург, город Зеленогорск, Приморское шоссе, дом 536, литера Л"
14998,"Садовая ул., 84",67270,"г.Санкт-Петербург, Садовая улица, дом 84, литера А"
25821,"Художников пр., 31к1",90401,"г.Санкт-Петербург, проспект Художников, дом 31, корпус 1, литера А"
15395,"Малая Десятинная ул., 8-10",54498,"г.Санкт-Петербург, Малая Десятинная улица, дом 8/10, литера А"
3313,"8-я линия ВО, 77а",34501,"г.Санкт-Петербург, 8-я линия В.О., дом 77, литера А"
20083,"Дибуновская ул., 25Б",33682,"г.Санкт-Петербург, Дибуновская улица, дом 25, литера Б"
2117,"Английская наб., 40",109717,"г.Санкт-Петербург, Английская набережная, дом 40"
9379,"Караванная ул., 16",5158,"г.Санкт-Петербург, Караванная улица, дом 16"
6249,"Радищева ул., 22А",77095,"Санкт-Петербург, город Пушкин, улица Радищева, дом 22, литера А"
25998,"Зверинская ул., 7-9",124612,"г.Санкт-Петербург, Зверинская улица, дом 7-9, литера А"
35180,"Октябрьская наб., 50-52",27322,"г.Санкт-Петербург, Октябрьская набережная, дом 50, литера А"
17224,"Угольный пер., 3",33880,"Санкт-Петербург, город Сестрорецк, Угольный переулок, дом 3, литера А"
1595,"Танкиста Хрустицкого ул., 106",68574,"г.Санкт-Петербург, улица Танкиста Хрустицкого, дом 106, литера А"
30245,"Коллонтай ул., 17",1423,"г.Санкт-Петербург, улица Коллонтай, дом 17, корпус 1, литера А"
34752,"Константина Заслонова ул., 10",68040,"г.Санкт-Петербург, улица Константина Заслонова, дом 10, литера А"
6072,"Измайловский пр., 18В",52974,"г.Санкт-Петербург, Измайловский проспект, дом 18, литера В"
28009,"Гагаринская ул., 21х",85718,"Санкт-Петербург, город Сестрорецк, Гагаринская улица, дом 21, литера Б"
2228,"Дворцовая наб., 2х",86488,"г.Санкт-Петербург, Дворцовая набережная, дом 2"
24962,"Шишкина ул., 286",28060,"Санкт-Петербург, посёлок Парголово, улица Шишкина, дом 286, литера А"
4461,"Пискаревский пр., 54",213393,"г.Санкт-Петербург, Пискарёвский проспект, дом 54, строение 1"
29657,"Гагаринская ул., 36",36612,"Санкт-Петербург, город Сестрорецк, Гагаринская улица, дом 36, литера А"
21387,"Кожевенная линия ВО, 27к6",22547,"г.Санкт-Петербург, Кожевенная линия, дом 27, корпус 6, литера Д"
5360,"Лодыгина пер., 9А",6540,"г.Санкт-Петербург, переулок Лодыгина, дом 9"
19480,"Павловский парк, 5",69823,"Санкт-Петербург, город Ломоносов, Павловский проспект, дом 5, литера А"
28020,"Комсомола ул., 33х",2026,"г.Санкт-Петербург, улица Комсомола, дом 33, литера А"
15508,"Солдата Корзуна ул., 48",50302,"г.Санкт-Петербург, улица Солдата Корзуна, дом 48, литера А"
14617,"Федотовская дорожка, 31",196182,"Санкт-Петербург, город Сестрорецк, Федотовская дорожка, дом 31, литера А"
15868,"Фурштатская ул., 25",17425,"г.Санкт-Петербург, Фурштатская улица, дом 25, литера А"
19025,"Большой Сампсониевский пр., 98к2",91505,"г.Санкт-Петербург, Большой Сампсониевский проспект, дом 98, литера А"
27264,"Композиторов ул., 33к2",65586,"г.Санкт-Петербург, улица Композиторов, дом 33, корпус 2, литера А"
28530,"5-я линия ВО, 52",36559,"г.Санкт-Петербург, 5-я линия В.О., дом 52, литера А"
26879,"Черной речки наб., 31х",76964,"г.Санкт-Петербург, набережная Чёрной речки, дом 31, литера А"
8741,"Есенина ул., 12",131346,"г.Санкт-Петербург, улица Есенина, дом 12, корпус 1, литера А"
14772,"Лабутина ул., 10",103767,"г.Санкт-Петербург, улица Лабутина, дом 10, литера А"
3289,"Садовая ул., 7",63121,"Санкт-Петербург, город Пушкин, Садовая улица, дом 7, литера А"
25069,"Лахтинский пр., 58",7151,"г.Санкт-Петербург, Лахтинский проспект, дом 58, литера А"
12264,"7-я линия ВО, 38",63381,"г.Санкт-Петербург, 7-я линия В.О., дом 38, литера А"
21783,"Гороховая ул., 3",68363,"г.Санкт-Петербург, Гороховая улица, дом 3, литера А"
28150,"2-я Поперечная (Ново-Ковалёво) ул., 32",83905,"г.Санкт-Петербург, Ново-Ковалёво, 2-я Поперечная улица, дом 32, литера А"
22805,"Новаторов бульв., 7",65013,"г.Санкт-Петербург, бульвар Новаторов, дом 7, литера А"
38186,"Солнечная ул., 6х",104089,"Санкт-Петербург, посёлок Белоостров, территория Дюны, Солнечная улица, дом 6, литера А"
31198,"Фонарный пер., 1х",518,"г.Санкт-Петербург, Фонарный переулок, дом 1"
10215,"Московская ул., 33",30402,"Санкт-Петербург, город Пушкин, Московская улица, дом 33, литера А"
16712,"Валерия Гаврилина ул., 3-5",139498,"Санкт-Петербург, посёлок Парголово, улица Валерия Гаврилина, дом 3, корпус 1, литера А"
35997,"Средний пр. ВО, 65",9780,"г.Санкт-Петербург, Средний проспект В.О., дом 65, литера А"
35493,"Казанская ул., 5",34198,"г.Санкт-Петербург, Казанская улица, дом 5, литера А"
17377,"Фонтанки наб., 31",15940,"г.Санкт-Петербург, набережная реки Фонтанки, дом 31"
16665,"Ключевая ул., 1А",44002,"Санкт-Петербург, посёлок Песочный, Ключевая улица, дом 1, литера А"
2003,"Фермское шоссе, 34А",42547,"г.Санкт-Петербург, Фермское шоссе, дом 34, литера А"
1542,"Благодатная ул., 57",126342,"г.Санкт-Петербург, Благодатная улица, дом 57, литера А"
20058,"Фонтанки наб., 203ЕП",112905,"г.Санкт-Петербург, набережная реки Фонтанки, дом 203, литера ЕП"
7453,"Московский пр., 151А",70249,"г.Санкт-Петербург, Московский проспект, дом 151, литера А"
31189,"Московский пр., 106",28839,"г.Санкт-Петербург, Московский проспект, дом 106, литера А"
9964,"2-й Муринский пр., 38",67019,"г.Санкт-Петербург, 2-й Муринский проспект, дом 38, литера А"
17975,"Парнасная ул., 5к2",39361,"Санкт-Петербург, посёлок Парголово, территория Торфяное, Парнасная улица, дом 5, корпус 2, литера А"
33595,"Псковская ул., 30-32",96100,"г.Санкт-Петербург, Псковская улица, дом 30"
1529,"Железноводская ул., 22",12910,"г.Санкт-Петербург, Железноводская улица, дом 22, литера А"
31196,"Декабристов ул., 9",44474,"г.Санкт-Петербург, улица Декабристов, дом 9, литера А"
28862,"Адмиралтейского наб.к., 2х",79732,"г.Санкт-Петербург, набережная Ново-Адмиралтейского канала, дом 2"
19852,"Науки пр., 4к1",97014,"г.Санкт-Петербург, проспект Науки, дом 4, корпус 1, литера А"
9687,"Октябрьская наб., 24к4",108639,"г.Санкт-Петербург, Октябрьская набережная, дом 24, корпус 4, литера В"
1743,"Московский пр., 206к1",103547,"г.Санкт-Петербург, Московский проспект, дом 206, корпус 1, литера А"
3981,"Смоленка р., 8",48874,"г.Санкт-Петербург, набережная реки Смоленки, дом 8"
7689,"Моисеенко ул., 3",124027,"г.Санкт-Петербург, улица Моисеенко, дом 3"
10336,"Парковая ул., 44",55555,"Санкт-Петербург, город Сестрорецк, Парковая улица, дом 44, литера А"
10749,"Мариинская ул., 6",108004,"Санкт-Петербург, город Павловск, Мариинская улица, дом 6, литера А"
20517,"10-я Красноармейская ул., 3Б",52169,"г.Санкт-Петербург, 10-я Красноармейская улица, дом 3б, литера А"
30987,"Минеральная ул., 29А",140832,"г.Санкт-Петербург, Минеральная улица, дом 29, литера А"
23354,"Краснофлотское шоссе, 62К",108479,"Санкт-Петербург, город Ломоносов, Краснофлотское шоссе, дом 62, литера К"
1511,"Чапаева ул., 24",62250,"г.Санкт-Петербург, улица Чапаева, дом 24, литера А"
33283,"27-я линия ВО, 6",11999,"г.Санкт-Петербург, 27-я линия В.О., дом 6, корпус 1, литера З"
1007,"8-я Красноармейская ул., 14",20282,"г.Санкт-Петербург, 8-я Красноармейская улица, дом 14, литера А"
12419,"25-го Октября пр., 17",128634,"Санкт-Петербург, город Красное Село, территория Дудергоф, проспект Двадцать Пятого Октября, дом 17, литера А"
7504,"Яковлевский пер., 2",9120,"г.Санкт-Петербург, Яковлевский переулок, дом 2, литера А"
16920,"Адмиралтейство, 39",63182,"Санкт-Петербург, город Колпино, Адмиралтейская улица, дом 39, литера А"
29911,"Макарова наб., 14-16",2542,"г.Санкт-Петербург, набережная Макарова, дом 14, литера А"
11908,"Ленинградская ул., 14",139337,"Санкт-Петербург, город Пушкин, Ленинградская улица, дом 14, литера А"
34987,"Стародеревенская ул., 24х",92691,"г.Санкт-Петербург, Стародеревенская улица, дом 24, корпус 1, литера А"
35984,"16-я линия ВО, 83",55722,"г.Санкт-Петербург, 16-я линия В.О., дом 83, литера А"
32771,"Московский пр., 25",197977,"г.Санкт-Петербург, Московский проспект, дом 25"
30701,"Рыбацкий пр., 33-39",79798,"г.Санкт-Петербург, Рыбацкий проспект, дом 33, литера А"
16546,"Александровский парк, 7",106448,"г.Санкт-Петербург, Александровский парк, дом 7, литера А"
24703,"Витебский пр., 97-101",210614,"г.Санкт-Петербург, Витебский проспект, дом 97, корпус 1, литера А"
16226,"4-я линия, 14",30275,"Санкт-Петербург, город Сестрорецк, 4-я линия, дом 14, литера А"
16211,"Димитрова ул., 3к1",96076,"г.Санкт-Петербург, улица Димитрова, дом 3, корпус 1, литера А"
27452,"Тарховский пр., 28А",82454,"Санкт-Петербург, город Сестрорецк, Тарховский проспект, дом 28, литера А"
34751,"Константина Заслонова ул., 12",82480,"г.Санкт-Петербург, улица Константина Заслонова, дом 12, литера А"
21057,"Большая Озёрная ул., 5",15343,"г.Санкт-Петербург, Большая Озёрная улица, дом 5, литера А"
20629,"Ватутина ул., 10Б",59699,"г.Санкт-Петербург, улица Ватутина, дом 10"
1653,"Перевозная наб., 43",93890,"г.Санкт-Петербург, Перевозная набережная, дом 43, литера А"
34613,"Подковырова ул., 7",52846,"г.Санкт-Петербург, улица Подковырова, дом 7, литера А"
26060,"Круговая ул., 9",76386,"Санкт-Петербург, посёлок Тярлево, Круговая улица, дом 9, литера А"
31903,"Гороховая ул., 64",21850,"г.Санкт-Петербург, Гороховая улица, дом 64, литера А"
37878,"Воронежская ул., 41",25176,"г.Санкт-Петербург, Воронежская улица, дом 41, литера А"
35018,"Суворовский пр., 27",53894,"г.Санкт-Петербург, Суворовский проспект, дом 27"
25623,"Танкиста Хрустицкого ул., 54",81778,"г.Санкт-Петербург, улица Танкиста Хрустицкого, дом 54, литера А"
29111,"Машиностроителей ул., 7А",71817,"Санкт-Петербург, город Колпино, улица Машиностроителей, дом 7, литера А"
27976,"Ленина ул., 20х",66919,"г.Санкт-Петербург, улица Ленина, дом 20, литера А"
28940,"Большая Пушкарская ул., 26",113384,"г.Санкт-Петербург, Большая Пушкарская улица, дом 26, литера А"
15390,"Озерковский пр., 3",77104,"г.Санкт-Петербург, Озерковский проспект, дом 3, литера А"
6541,"Летний сад, 2",102675,"г.Санкт-Петербург, Ольгино, садоводство ""п.Ольгино, Нижний сад"", Берёзовая линия, дом 2, литера А"
13497,"Конно-Гренадерская ул., 3А",88939,"Санкт-Петербург, город Петергоф, Конно-Гренадерская улица, дом 3, литера А"
11589,"Малый пр. ПС, 37",215806,"г.Санкт-Петербург, Малый проспект П.С., дом 37, строение 1"
9018,"Новоизмайловский пр., 12",15554,"г.Санкт-Петербург, Новоизмайловский проспект, дом 12, литера А"
31427,"Лоцманская ул., 16",20836,"г.Санкт-Петербург, Лоцманская улица, дом 16"
7549,"Вязовая ул., 13",32989,"г.Санкт-Петербург, Вязовая улица, дом 13, литера А"
25505,"Приморское шоссе, 619",41152,"Санкт-Петербург, посёлок Ушково, Приморское шоссе, дом 619"
4459,"Непокоренных пр., 49",96813,"г.Санкт-Петербург, проспект Непокорённых, дом 49, литера А"
14788,"Дунайский пр., 58к3",126321,"г.Санкт-Петербург, Дунайский проспект, дом 58, корпус 3, литера А"
23743,"Пулковское шоссе, 65В",4659,"г.Санкт-Петербург, Пулковское шоссе, дом 65, корпус 1, литера В"
30649,"7-я Советская ул., 16",129200,"г.Санкт-Петербург, 7-я Советская улица, дом 16, литера А"
36937,"Зверинская ул., 15",39833,"г.Санкт-Петербург, Зверинская улица, дом 15, литера А"
27943,"Адмиралтейский пр., 7",83697,"г.Санкт-Петербург, Адмиралтейский проспект, дом 7, литера А"
1873,"Пархоменко пр., 13",54017,"г.Санкт-Петербург, проспект Пархоменко, дом 13, литера А"
9777,"Думская ул., 1-3",23890,"г.Санкт-Петербург, Думская улица, дом 1-3, литера А"
18023,"Обуховской Обороны пр., 75А",44609,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 75, литера А"
1650,"Перевозная наб., 7",97793,"г.Санкт-Петербург, Перевозная набережная, дом 7-9, литера А"
10477,"Дворцовая ул., 11",110304,"Санкт-Петербург, город Пушкин, Дворцовая улица, дом 11, литера А"
14151,"Дибуновская ул., 34",49467,"г.Санкт-Петербург, Дибуновская улица, дом 34, литера А"
15024,"Садовая ул., 115",100052,"г.Санкт-Петербург, Садовая улица, дом 115, литера А"
9900,"Центральная ул., 14",210363,"Санкт-Петербург, посёлок Шушары, Детскосельский, Центральная улица, дом 14, корпус 1, литера А"
18427,"Комиссара Смирнова ул., 15х",54101,"г.Санкт-Петербург, улица Комиссара Смирнова, дом 15, литера А"
7064,"Мойки наб., 1хх",39643,"г.Санкт-Петербург, набережная реки Мойки, дом 1"
36606,"Харьковская ул., 1",6265,"г.Санкт-Петербург, Харьковская улица, дом 1"
16007,"Введенского канала ул., 11х",43659,"г.Санкт-Петербург, Конная улица, дом 11"
29341,"Новоалександровская ул., 21с1",219729,"Санкт-Петербург, муниципальный округ Коломяги, территория Шувалово, Новоалександровская улица, дом 21, строение 1"
37952,"Гражданская ул., 22",73781,"Санкт-Петербург, город Пушкин, Гражданская улица, дом 22, литера А"
15422,"Тореза пр., 79к1",110030,"г.Санкт-Петербург, проспект Тореза, дом 79, корпус 3, литера А"
26135,"7-я Советская ул., 5",112091,"г.Санкт-Петербург, 7-я Советская улица, дом 5"
3167,"Галерная ул., 54",61547,"г.Санкт-Петербург, Галерная улица, дом 54, литера А"
17271,"Радищева ул., 4к2",95010,"Санкт-Петербург, город Пушкин, улица Радищева, дом 4, литера А"
7358,"Приморский пр., 3",6783,"г.Санкт-Петербург, Приморский проспект, дом 3, литера А"
15417,"Большая Пороховская ул., 47",75845,"г.Санкт-Петербург, Большая Пороховская улица, дом 47, литера А"
9795,"1-я Никитинская ул., 10Б",80780,"г.Санкт-Петербург, 1-я Никитинская улица, дом 10, литера А"
7491,"Захарьевская ул., 14",65391,"г.Санкт-Петербург, Захарьевская улица, дом 14, литера А"
17874,"Обороны ул., 1БАГ",29813,"Санкт-Петербург, город Павловск, улица Обороны, дом 1, литера А"
12525,"Захаржевская ул., 5А",111175,"Санкт-Петербург, город Пушкин, Захаржевская улица, дом 5"
29352,"5-я линия (СНТ Госрезерв), 12",29641,"Санкт-Петербург, город Петергоф, Санкт-Петербургский проспект, дом 12, литера А"
10744,"Выборгская наб., 53",85091,"г.Санкт-Петербург, Выборгская набережная, дом 53, литера А"
38693,"Борисова ул., 5",85395,"Санкт-Петербург, город Сестрорецк, улица Борисова, дом 5, литера А"
1121,"Большой пр. ВО, 42",58528,"г.Санкт-Петербург, Большой проспект В.О., дом 42, литера А"
5137,"Большой пр. ВО, 6",38099,"г.Санкт-Петербург, Большой проспект В.О., дом 6"
17670,"Петербургское шоссе, 10",100493,"Санкт-Петербург, город Пушкин, Петербургское шоссе, дом 10, литера А"
35843,"Дойников пер., 2",32625,"г.Санкт-Петербург, Дойников переулок, дом 2"
7655,"Краснопутиловская ул., 106",41669,"г.Санкт-Петербург, Краснопутиловская улица, дом 106, литера А"
36694,"Астраханская ул., 26",95581,"г.Санкт-Петербург, Астраханская улица, дом 26, литера А"
35771,"Трефолева ул., 18",41788,"г.Санкт-Петербург, улица Трефолева, дом 18, литера А"
37883,"Суворовский пр., 55",9865,"г.Санкт-Петербург, Суворовский проспект, дом 55, литера А"
6855,"Блохина ул., 26Б",105671,"г.Санкт-Петербург, улица Блохина, дом 26, литера Б"
22264,"Шишкина ул., 224",29094,"Санкт-Петербург, посёлок Парголово, улица Шишкина, дом 224, литера А"
307,"Мытнинская ул., 14",56764,"г.Санкт-Петербург, Мытнинская улица, дом 14, литера А"
10318,"Павловское шоссе, 12",88379,"Санкт-Петербург, город Пушкин, Павловское шоссе, дом 12, литера А"
38861,"Придорожная аллея, 21",28105,"г.Санкт-Петербург, Придорожная аллея, дом 21, литера А"
8571,"Печатника Григорьева ул., 18",8020,"г.Санкт-Петербург, улица Печатника Григорьева, дом 18"
2516,"Харьковская ул., 8А",86074,"г.Санкт-Петербург, Харьковская улица, дом 8, литера А"
31519,"Литейный пр., 35",94986,"г.Санкт-Петербург, Литейный проспект, дом 35, литера А"
2233,"Диагональная ул., 10",82578,"г.Санкт-Петербург, Диагональная улица, дом 10, литера Д"
8005,"Кадетская линия ВО, 3к2",96006,"г.Санкт-Петербург, Кадетская линия В.О., дом 3, корпус 2, литера А"
31245,"Екатерингофки наб., 31",100643,"Санкт-Петербург, муниципальный округ Морские ворота, набережная реки Екатерингофки, дом 29-31, литера В"
31145,"Победы ул., 16",102985,"г.Санкт-Петербург, улица Победы, дом 16, литера А"
37016,"Ланское шоссе, 12к4",90042,"г.Санкт-Петербург, Ланское шоссе, дом 12, корпус 4, литера А"
14057,"Железнодорожный пер., 12",138663,"г.Санкт-Петербург, Железнодорожный переулок, дом 12, литера Б"
8833,"Римского-Корсакова пр., 27",111226,"г.Санкт-Петербург, проспект Римского-Корсакова, дом 27"
37966,"Малая Монетная ул., 9",34305,"г.Санкт-Петербург, Малая Монетная улица, дом 9"
19585,"Лермонтова ул., 72",196565,"Санкт-Петербург, город Красное Село, улица Лермонтова, дом 72, литера А"
24150,"Адмиралтейская наб., 6х",7871,"г.Санкт-Петербург, Адмиралтейская набережная, дом 6, литера А"
23341,"Фонтанки наб., 70-74Б",16280,"г.Санкт-Петербург, набережная реки Фонтанки, дом 70-72-74, литера Б"
3522,"Гатчинская ул., 1х",7479,"г.Санкт-Петербург, Гатчинская улица, дом 1"
19348,"Новостроек ул., 32",11706,"Санкт-Петербург, посёлок Песочный, улица Новостроек, дом 32, литера А"
11964,"Коммунистическая ул., 2",197806,"Санкт-Петербург, город Кронштадт, Коммунистическая улица, дом 2"
25333,"Ропшинская ул., 30",78242,"г.Санкт-Петербург, Ропшинская улица, дом 30, литера А"
35216,"8-я Советская ул., 52",96937,"г.Санкт-Петербург, 8-я Советская улица, дом 52, литера А"
2830,"Костромской пр., 71",108057,"г.Санкт-Петербург, Костромской проспект, дом 71, литера А"
3637,"Подковырова ул., 4",77324,"г.Санкт-Петербург, улица Подковырова, дом 4, литера Б"
36060,"Каменноостровский пр., 53",7800,"г.Санкт-Петербург, Каменноостровский проспект, дом 53"
16347,"12-я линия ВО, 27хх",93262,"г.Санкт-Петербург, 12-я линия В.О., дом 27"
38421,"Карпинского ул., 27к1",65244,"г.Санкт-Петербург, улица Карпинского, дом 27, литера А"
31034,"Большой пр. ВО, 90",110659,"г.Санкт-Петербург, Большой проспект В.О., дом 90, литера А"
1546,"Уткин пр., 13к15",197994,"г.Санкт-Петербург, Уткин проспект, дом 13, корпус 15, литера А"
29370,"16-я линия ВО, 65",198800,"г.Санкт-Петербург, 16-я линия В.О., дом 65, литера А"
20258,"4-я линия ВО, 1-3х",15727,"г.Санкт-Петербург, 4-я линия В.О., дом 1-3, литера А"
9252,"Ветеранов пр., 140",101424,"г.Санкт-Петербург, проспект Ветеранов, дом 140, литера А"
12154,"Мойки наб., 92",72399,"г.Санкт-Петербург, набережная реки Мойки, дом 92, литера А"
37662,"Ленинский пр., 121к1",14708,"г.Санкт-Петербург, Ленинский проспект, дом 121, литера А"
814,"Садовая ул., 32",66567,"Санкт-Петербург, посёлок Тярлево, Садовая улица, дом 32, литера А"
7061,"Грибоедова наб.к., 1хх",14982,"г.Санкт-Петербург, набережная канала Грибоедова, дом 1"
16153,"2-й Муринский пр., 28А",53253,"г.Санкт-Петербург, 2-й Муринский проспект, дом 28, литера А"
15251,"Фонтанки наб., 12",106887,"г.Санкт-Петербург, набережная реки Фонтанки, дом 12"
37565,"Тракторная ул., 11",73887,"г.Санкт-Петербург, Тракторная улица, дом 11, литера А"
10916,"Железнодорожная ул., 36",84951,"Санкт-Петербург, город Пушкин, Железнодорожная улица, дом 36, литера А"
16725,"Пролетарская ул., 2А",139519,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 2, литера А"
17781,"Костромской пр., 30",75703,"г.Санкт-Петербург, Костромской проспект, дом 30, литера Б"
10179,"Красносельское шоссе, 7",107755,"Санкт-Петербург, город Пушкин, Красносельское шоссе, дом 7, литера А"
36747,"Бабушкина ул., 42к2",2053,"г.Санкт-Петербург, улица Бабушкина, дом 42, корпус 2, литера А"
5868,"Жуковского ул., 33",57251,"г.Санкт-Петербург, улица Жуковского, дом 33, литера А"
12774,"Ленинградская ул., 11",43635,"Санкт-Петербург, город Пушкин, Ленинградская улица, дом 11, литера А"
33788,"Декабристов ул., 10",57826,"г.Санкт-Петербург, улица Декабристов, дом 10, литера А"
27343,"Парфёновская ул., 7к3",212850,"Санкт-Петербург, Парфёновская улица, дом 7, корпус 3, строение 1"
