,address,target_building_id,target_address
3572,"Богатырский, д.51",80350,"г.Санкт-Петербург, Богатырский проспект, дом 51, корпус 1, литера А"
4705,"Суздальское, д.30",220793,"г.Санкт-Петербург, Суздальское шоссе, дом 30, корпус 2, строение 1"
2209,"Карла Либкнехта, д.17",7709,"Санкт-Петербург, город Кронштадт, улица Карла Либкнехта, дом 17, литера А"
1264,"Энергетиков, д.31",104533,"г.Санкт-Петербург, проспект Энергетиков, дом 31, корпус 1, литера А"
4931,"Машиностроителей, д.2/24",67284,"Санкт-Петербург, город Колпино, улица Машиностроителей, дом 2/24, литера А"
2005,"Ленинский, д.25",,
1495,"Ветеранов, д.115",62932,"г.Санкт-Петербург, проспект Ветеранов, дом 115, литера А"
4547,"Савушкина, д.33а",1289,"г.Санкт-Петербург, улица Савушкина, дом 33, литера А"
3580,"Богатырский, д.9",50976,"г.Санкт-Петербург, Богатырский проспект, дом 9, литера А"
6950,"Колпинская ферма, д.2",74376,"Санкт-Петербург, посёлок Шушары, Колпинская ферма, дом 2, литера А"
193,"Верности, д.20",67498,"г.Санкт-Петербург, улица Верности, дом 20, литера А"
3085,"Седова, д.160",9026,"г.Санкт-Петербург, улица Седова, дом 160, литера Ж"
5383,"Пролетарская, д.54",38493,"Санкт-Петербург, город Колпино, Пролетарская улица, дом 54, литера А"
3196,"Шотмана, д.16",7772,"г.Санкт-Петербург, улица Шотмана, дом 16, корпус 1, литера А"
4871,"Ладожский, д.1",,
4044,"Щербакова, д.27",104384,"г.Санкт-Петербург, улица Щербакова, дом 27, корпус 1, литера А"
5803,"Курчатова, д.6",27080,"г.Санкт-Петербург, улица Курчатова, дом 6, корпус 3, литера А"
7125,"Кадетский, д.19",8288,"Санкт-Петербург, город Пушкин, Кадетский бульвар, дом 19, литера А"
2399,"Широкая, д.10",24856,"Санкт-Петербург, город Пушкин, Широкая улица, дом 10, литера А"
1382,"Пискарёвский, д.47",40502,"г.Санкт-Петербург, Пискарёвский проспект, дом 47, литера А"
5312,"Вокзальная, д.13/11",24919,"Санкт-Петербург, посёлок Белоостров, Вокзальная улица, дом 13, литера А"
3086,"Седова, д.162",96155,"г.Санкт-Петербург, улица Седова, дом 162, литера З"
6425,"Композиторов, д.20",92627,"г.Санкт-Петербург, улица Композиторов, дом 20, корпус 1, литера А"
3103,"Седова, д.93",79561,"г.Санкт-Петербург, улица Седова, дом 93, корпус 1, литера К"
2052,"Тамбасова, д.7",212444,"г.Санкт-Петербург, улица Тамбасова, дом 7, строение 1"
239,"Гражданский, д.112",84384,"г.Санкт-Петербург, Гражданский проспект, дом 112, корпус 1, литера А"
6372,"Сиреневый, д.10",1106,"г.Санкт-Петербург, Сиреневый бульвар, дом 10, литера А"
1085,"Металлистов, д.21",13611,"г.Санкт-Петербург, проспект Металлистов, дом 21, корпус 1, литера А"
5864,"Просвещения, д.14",55322,"г.Санкт-Петербург, проспект Просвещения, дом 14, корпус 2, литера А"
2567,"Заневский, д.63",10761,"г.Санкт-Петербург, Заневский проспект, дом 63, литера А"
4114,"Коломяжский, д.15",68510,"г.Санкт-Петербург, Коломяжский проспект, дом 15, корпус 1, литера А"
4509,"Гаккелевская, д.32",94961,"г.Санкт-Петербург, Гаккелевская улица, дом 32, литера А"
5432,"Южная, д.19",33312,"Санкт-Петербург, посёлок Понтонный, Южная улица, дом 19, литера А"
2099,"Пограничника Гарькавого, д.15",76472,"г.Санкт-Петербург, улица Пограничника Гарькавого, дом 15, корпус 2, литера А"
2284,"Ленина, д.53",39929,"г.Санкт-Петербург, улица Ленина, дом 53, литера А"
5578,"Свеаборгская, д.11",53775,"г.Санкт-Петербург, Свеаборгская улица, дом 11, литера А"
4884,"Александра Товпеко, д.13",124182,"Санкт-Петербург, посёлок Понтонный, улица Александра Товпеко, дом 13, литера А"
2725,"Большевиков, д.19",74329,"г.Санкт-Петербург, проспект Большевиков, дом 19, литера Ш"
4923,"Красная, д.12",73155,"Санкт-Петербург, город Колпино, Красная улица, дом 12, литера А"
5789,"Композиторов, д.19",106894,"г.Санкт-Петербург, улица Композиторов, дом 19, литера А"
2426,"Зосимова, д.46",206637,"Санкт-Петербург, город Кронштадт, улица Зосимова, дом 46, литера А"
397,"Науки, д.2",108278,"г.Санкт-Петербург, проспект Науки, дом 2, литера А"
2754,"Джона Рида, д.8",26920,"г.Санкт-Петербург, улица Джона Рида, дом 8, литера А"
4847,"Тельмана, д.36",23382,"г.Санкт-Петербург, улица Тельмана, дом 36, корпус 1, литера А"
5838,"Поэтический, д.11",12233,"г.Санкт-Петербург, Поэтический бульвар, дом 11, корпус 1, литера А"
3496,"Фермское, д.14",163255,"г.Санкт-Петербург, Фермское шоссе, дом 14, корпус 1, литера А"
4709,"Торжковская, д.14",33801,"г.Санкт-Петербург, Торжковская улица, дом 14, литера А"
6211,"Луначарского, д.33",9561,"г.Санкт-Петербург, проспект Луначарского, дом 33, корпус 1, литера А"
3649,"Камышовая, д.11",90292,"г.Санкт-Петербург, Камышовая улица, дом 11, литера А"
6916,"Октябрьский, д.41",39724,"Санкт-Петербург, город Пушкин, Октябрьский бульвар, дом 41, литера А"
2526,"Гранитная, д.28",58761,"г.Санкт-Петербург, Гранитная улица, дом 28, литера А"
2614,"Шаумяна, д.34",70789,"г.Санкт-Петербург, проспект Шаумяна, дом 34, литера А"
3277,"Коллонтай, д.4",139679,"г.Санкт-Петербург, улица Коллонтай, дом 4, корпус 1, литера А"
1840,"Спирина, д.5",126568,"Санкт-Петербург, город Красное Село, улица Спирина, дом 5, корпус 1, литера А"
2203,"Зосимова, д.5",95183,"Санкт-Петербург, город Кронштадт, улица Зосимова, дом 5, литера А"
1365,"Косыгина, д.26",68091,"г.Санкт-Петербург, проспект Косыгина, дом 26, корпус 1, литера А"
5203,"Тазаева, д.8",1348,"Санкт-Петербург, город Колпино, улица Тазаева, дом 8, литера А"
4809,"Трудящихся, д.36",44777,"Санкт-Петербург, город Колпино, бульвар Трудящихся, дом 36, корпус 2, литера А"
7088,"Детскосельский, д.3а",70868,"Санкт-Петербург, город Пушкин, Детскосельский бульвар, дом 3, литера А"
6736,"Новаторов, д.34",114154,"г.Санкт-Петербург, бульвар Новаторов, дом 34, литера А"
322,"Карпинского, д.12",67751,"г.Санкт-Петербург, улица Карпинского, дом 12, литера А"
5058,"Красная, д.16",67752,"Санкт-Петербург, город Колпино, Красная улица, дом 16, литера А"
1135,"Осипенко, д.3",110782,"г.Санкт-Петербург, улица Осипенко, дом 3, литера А"
4431,"Дибуновская, д.7",41119,"г.Санкт-Петербург, Дибуновская улица, дом 7, литера А"
1507,"Ветеранов, д.147",30048,"г.Санкт-Петербург, проспект Ветеранов, дом 147, литера А"
3963,"Ланское, д.2/57",108568,"г.Санкт-Петербург, Ланское шоссе, дом 2"
3880,"Савушкина, д.118",112095,"г.Санкт-Петербург, улица Савушкина, дом 118, литера А"
5746,"Есенина, д.18",39022,"г.Санкт-Петербург, улица Есенина, дом 18, корпус 1, литера А"
1295,"Энтузиастов, д.53/38",82308,"г.Санкт-Петербург, проспект Энтузиастов, дом 53, корпус 2, литера А"
7151,"Камероновская, д.14",219212,"Санкт-Петербург, город Пушкин, Камероновская улица, дом 14, корпус 1, строение 1"
2194,"Гусева, д.5",199017,"г.Санкт-Петербург, Гусева улица, дом 5, корпус 6, литера А"
3300,"Большевиков, д.4",131898,"г.Санкт-Петербург, проспект Большевиков, дом 4, корпус 1, литера Ч"
1894,"Кузнецова, д.10",128681,"г.Санкт-Петербург, проспект Кузнецова, дом 10, корпус 1, литера А"
6830,"Петербургское, д.13/1",104652,"Санкт-Петербург, посёлок Стрельна, Санкт-Петербургское шоссе, дом 13, литера А"
2950,"Ольминского, д.18",30539,"г.Санкт-Петербург, улица Ольминского, дом 18, литера А"
1880,"Маршала Казакова, д.50",128688,"г.Санкт-Петербург, улица Маршала Казакова, дом 50, корпус 1, литера А"
6914,"Новодеревенская, д.3",141611,"Санкт-Петербург, город Пушкин, Новодеревенская улица, дом 3, литера А"
2532,"Гранитная, д.40",36088,"г.Санкт-Петербург, Гранитная улица, дом 40, литера А"
5949,"Светлановский, д.74",63127,"г.Санкт-Петербург, Светлановский проспект, дом 74, корпус 1, литера А"
2992,"Подвойского, д.48",70439,"г.Санкт-Петербург, улица Подвойского, дом 48, корпус 1, литера А"
1799,"Кингисеппское, д.12",83488,"Санкт-Петербург, город Красное Село, Кингисеппское шоссе, дом 12, корпус 1, литера А"
2922,"Ново-Александровская, д.25",18415,"г.Санкт-Петербург, Ново-Александровская улица, дом 25, литера В"
1619,"Ленина, д.49/8",107277,"г.Санкт-Петербург, улица Ленина, дом 49, литера А"
3073,"Седова, д.124",108866,"г.Санкт-Петербург, улица Седова, дом 124, литера Ж"
2991,"Подвойского, д.42",8331,"г.Санкт-Петербург, улица Подвойского, дом 42, литера Б"
6368,"Энгельса, д.50",14919,"г.Санкт-Петербург, проспект Энгельса, дом 50, литера А"
5750,"Есенина, д.26",7948,"г.Санкт-Петербург, улица Есенина, дом 26, корпус 1, литера А"
5310,"Вавилова, д.4",70565,"Санкт-Петербург, город Колпино, улица Вавилова, дом 4, литера А"
3915,"Савушкина, д.42",104576,"г.Санкт-Петербург, улица Савушкина, дом 42, литера В"
2818,"Искровский, д.1/13",37866,"г.Санкт-Петербург, Искровский проспект, дом 1, корпус 13"
2093,"Промышленная, д.8",58580,"г.Санкт-Петербург, Промышленная улица, дом 8, литера А"
2507,"Латышских Стрелков, д.17",130037,"г.Санкт-Петербург, улица Латышских Стрелков, дом 17, корпус 1, литера А"
63,"Раевского, д.5",77834,"г.Санкт-Петербург, проспект Раевского, дом 5, корпус 2, литера А"
5762,"Жака Дюкло, д.12",71097,"г.Санкт-Петербург, улица Жака Дюкло, дом 12, литера А"
1529,"Авангардная, д.3",20922,"г.Санкт-Петербург, Авангардная улица, дом 3, литера А"
4493,"Туристская, д.24/42",129579,"г.Санкт-Петербург, Туристская улица, дом 24/42, литера А"
533,"Ушинского, д.19",72700,"г.Санкт-Петербург, улица Ушинского, дом 19, литера А"
4967,"Ремизова, д.11",24265,"Санкт-Петербург, город Колпино, улица Ремизова, дом 11, литера А"
2874,"Коллонтай, д.27",98865,"г.Санкт-Петербург, улица Коллонтай, дом 27, корпус 1, литера А"
3758,"Матроса Железняка, д.49",86835,"г.Санкт-Петербург, улица Матроса Железняка, дом 49, литера А"
5111,"Новгородская, д.16",76231,"Санкт-Петербург, город Колпино, Новгородская улица, дом 16, корпус 1, литера А"
5311,"Вавилова, д.7",58210,"Санкт-Петербург, город Колпино, улица Вавилова, дом 7, литера А"
6613,"Руднева, д.22",3773,"г.Санкт-Петербург, улица Руднева, дом 22, корпус 1, литера А"
204,"Верности, д.40",39122,"г.Санкт-Петербург, улица Верности, дом 40, литера А"
6180,"Культуры, д.24",48065,"г.Санкт-Петербург, проспект Культуры, дом 24, корпус 1, литера А"
6420,"Тореза, д.96",60337,"г.Санкт-Петербург, проспект Тореза, дом 96, литера А"
6250,"Луначарского, д.84",82041,"г.Санкт-Петербург, проспект Луначарского, дом 84, корпус 1, литера А"
1367,"Ленская, д.4",57761,"г.Санкт-Петербург, Ленская улица, дом 4, корпус 1, литера А"
1780,"Чекистов, д.20",2648,"г.Санкт-Петербург, улица Чекистов, дом 20, литера А"
450,"Пискарёвский, д.58",21329,"г.Санкт-Петербург, Пискарёвский проспект, дом 58, корпус 1, литера А"
6748,"Стачек, д.156",6327,"г.Санкт-Петербург, проспект Стачек, дом 156, литера И"
4909,"Заводской, д.58",54693,"Санкт-Петербург, город Колпино, Заводской проспект, дом 58, литера А"
2867,"Коллонтай, д.23",110521,"г.Санкт-Петербург, улица Коллонтай, дом 23, корпус 1, литера А"
3111,"Седова, д.99",41463,"г.Санкт-Петербург, улица Седова, дом 99, корпус 1, литера А"
6626,"Асафьева, д.7",81975,"г.Санкт-Петербург, улица Асафьева, дом 7, корпус 1, литера А"
4758,"Стрельбищенская, д.14",56805,"г.Санкт-Петербург, Стрельбищенская улица, дом 14, литера А"
4585,"Омская, д.15",83171,"г.Санкт-Петербург, Омская улица, дом 15, литера А"
2703,"Бабушкина, д.95",63045,"г.Санкт-Петербург, улица Бабушкина, дом 95, корпус 1, литера Ю"
2316,"Петровская, д.17",51,"Санкт-Петербург, город Кронштадт, Петровская улица, дом 17, литера А"
3448,"Афанасьевская, д.1",127958,"г.Санкт-Петербург, Афанасьевская улица, дом 1, литера А"
819,"Веденеева, д.12",81163,"г.Санкт-Петербург, улица Веденеева, дом 12, корпус 1, литера А"
6868,"Пушкинская, д.34",8437,"Санкт-Петербург, город Павловск, Пушкинская улица, дом 34, литера А"
982,"Белорусская, д.8",107360,"г.Санкт-Петербург, Белорусская улица, дом 8, литера А"
4712,"Ипподромный, д.3",215160,"Санкт-Петербург, муниципальный округ Комендантский аэродром, Ипподромный переулок, дом 3, корпус 1, строение 1"
2476,"Гражданская, д.10",33358,"г.Санкт-Петербург, Гражданская улица, дом 10, литера А"
5567,"Дунайский, д.5",108228,"г.Санкт-Петербург, Дунайский проспект, дом 5, литера А"
3304,"Союзный, д.6",205111,"г.Санкт-Петербург, Союзный проспект, дом 6, корпус 1, литера А"
4434,"Матроса Железняка, д.11",57206,"г.Санкт-Петербург, улица Матроса Железняка, дом 11, литера А"
530,"Суздальский, д.107",75165,"г.Санкт-Петербург, Суздальский проспект, дом 107, литера А"
5661,"Костромской, д.14",39313,"г.Санкт-Петербург, Костромской проспект, дом 14, литера А"
6299,"Тимуровская, д.12",51255,"г.Санкт-Петербург, Тимуровская улица, дом 12, корпус 1, литера А"
4048,"Щербакова, д.5",16892,"г.Санкт-Петербург, улица Щербакова, дом 5, литера А"
1587,"2-я Комсомольская, д.15",75263,"г.Санкт-Петербург, 2-я Комсомольская улица, дом 15, корпус 1, литера А"
2895,"Красных Зорь, д.2",111951,"г.Санкт-Петербург, бульвар Красных Зорь, дом 2, литера Х"
4273,"Авиаконструкторов, д.2",6041,"г.Санкт-Петербург, проспект Авиаконструкторов, дом 2, литера А"
5522,"Пилотов, д.15",24963,"г.Санкт-Петербург, улица Пилотов, дом 15, корпус 1, литера А"
6294,"Суздальский, д.91",17138,"г.Санкт-Петербург, Суздальский проспект, дом 91, литера А"
3502,"Авиаконструкторов, д.11",78080,"г.Санкт-Петербург, проспект Авиаконструкторов, дом 11, корпус 1, литера А"
419,"Науки, д.5",78598,"г.Санкт-Петербург, проспект Науки, дом 5, литера А"
1227,"Ударников, д.42",131431,"г.Санкт-Петербург, проспект Ударников, дом 42, литера А"
2580,"Новочеркасский, д.32",910,"г.Санкт-Петербург, Новочеркасский проспект, дом 32, корпус 1, литера А"
6851,"Софийский, д.24",104456,"Санкт-Петербург, город Пушкин, Софийский бульвар, дом 24, литера А"
5514,"Московский, д.148",22206,"г.Санкт-Петербург, Московский проспект, дом 148, литера А"
1472,"Красносельское (Горелово), д.44",74734,"Санкт-Петербург, муниципальный округ Горелово, территория Горелово, Красносельское шоссе, дом 44, литера А"
1155,"Петра Смородина, д.4",40393,"г.Санкт-Петербург, улица Петра Смородина, дом 4, литера А"
4996,"Карла Маркса, д.10",92294,"Санкт-Петербург, город Колпино, улица Карла Маркса, дом 10, литера А"
1119,"Наставников, д.28",70648,"г.Санкт-Петербург, проспект Наставников, дом 28, корпус 1, литера А"
364,"Киришская, д.9",43909,"г.Санкт-Петербург, Киришская улица, дом 9, литера А"
4988,"Веры Слуцкой, д.19",34081,"Санкт-Петербург, город Колпино, улица Веры Слуцкой, дом 19, литера А"
2893,"Красных Зорь, д.16",8636,"г.Санкт-Петербург, бульвар Красных Зорь, дом 16, корпус 2, литера А"
3900,"Савушкина, д.139",80235,"г.Санкт-Петербург, улица Савушкина, дом 139, литера А"
6280,"Суздальский, д.57",93422,"г.Санкт-Петербург, Суздальский проспект, дом 57, литера А"
3092,"Седова, д.82",114136,"г.Санкт-Петербург, улица Седова, дом 82, литера А"
2329,"Советская, д.13",64912,"г.Санкт-Петербург, 4-я Советская улица, дом 13, литера А"
2299,"Мануильского, д.25",24953,"Санкт-Петербург, город Кронштадт, улица Мануильского, дом 25, литера А"
2384,"Посадская, д.4",107059,"г.Санкт-Петербург, Малая Посадская улица, дом 4, литера А"
2719,"Большевиков, д.1",31610,"г.Санкт-Петербург, проспект Большевиков, дом 1, литера А"
203,"Верности, д.38",17409,"г.Санкт-Петербург, улица Верности, дом 38, корпус 1, литера А"
97,"Северный, д.77",61135,"г.Санкт-Петербург, Северный проспект, дом 77, корпус 1, литера А"
1731,"Пограничника Гарькавого, д.33",76223,"г.Санкт-Петербург, улица Пограничника Гарькавого, дом 33, литера А"
3855,"Приморский, д.25",103623,"г.Санкт-Петербург, Приморский проспект, дом 25, литера А"
4043,"Щербакова, д.20",52130,"г.Санкт-Петербург, улица Щербакова, дом 20, корпус 1, литера А"
2414,"Советская, д.21б",108643,"г.Санкт-Петербург, 4-я Советская улица, дом 21, литера Б"
4124,"Богатырский, д.61",57141,"г.Санкт-Петербург, Богатырский проспект, дом 61, корпус 1, литера А"
4362,"Матроса Железняка, д.17",60352,"г.Санкт-Петербург, улица Матроса Железняка, дом 17, литера А"
3681,"Королёва, д.15/30",44587,"г.Санкт-Петербург, проспект Королёва, дом 15"
507,"Софьи Ковалевской, д.18",92289,"г.Санкт-Петербург, улица Софьи Ковалевской, дом 18, литера А"
1808,"Партизана Германа, д.19",6622,"г.Санкт-Петербург, улица Партизана Германа, дом 19, литера А"
2808,"Евдокима Огнева, д.8",21385,"г.Санкт-Петербург, улица Евдокима Огнева, дом 8, корпус 1, литера В"
1026,"Ириновский, д.25",84542,"г.Санкт-Петербург, Ириновский проспект, дом 25, литера А"
1010,"Индустриальный, д.26/24",92402,"г.Санкт-Петербург, Индустриальный проспект, дом 26"
558,"Черкасова, д.4",21933,"г.Санкт-Петербург, улица Черкасова, дом 4, корпус 1, литера А"
451,"Руставели, д.10",26095,"г.Санкт-Петербург, улица Руставели, дом 10, литера А"
115,"Тихорецкий, д.20",23795,"г.Санкт-Петербург, Тихорецкий проспект, дом 20, корпус 2, литера А"
153,"Академика Байкова, д.5",56762,"г.Санкт-Петербург, улица Академика Байкова, дом 5, корпус 1, литера А"
1126,"Наставников, д.42",9587,"г.Санкт-Петербург, проспект Наставников, дом 42, литера А"
5706,"Астраханская, д.23/24",113573,"г.Санкт-Петербург, Астраханская улица, дом 23/24, литера А"
4682,"Приморский, д.78",218393,"г.Санкт-Петербург, Приморский проспект, дом 78, корпус 1"
544,"Ушинского, д.5",66094,"г.Санкт-Петербург, улица Ушинского, дом 5, корпус 1, литера А"
6495,"Шишкина (Торфяное), д.19",,
3382,"Александровской Фермы, д.8",211832,"г.Санкт-Петербург, проспект Александровской Фермы, дом 8, строение 1"
1183,"Революции, д.29",88069,"г.Санкт-Петербург, шоссе Революции, дом 29, литера А"
2270,"Ленина, д.30",76973,"Санкт-Петербург, город Кронштадт, проспект Ленина, дом 30, литера А"
5300,"Веры Слуцкой, д.14",198692,"Санкт-Петербург, город Колпино, улица Веры Слуцкой, дом 14, литера А"
4116,"Щербакова, д.11",15117,"г.Санкт-Петербург, улица Щербакова, дом 11, литера А"
4061,"Яхтенная, д.8",92904,"г.Санкт-Петербург, Яхтенная улица, дом 8, корпус 1, литера А"
2029,"Лётчика Пилютова, д.4",68374,"г.Санкт-Петербург, улица Лётчика Пилютова, дом 4, корпус 1, литера А"
4202,"Шуваловский, д.88",60492,"г.Санкт-Петербург, Шуваловский проспект, дом 88, корпус 1, литера А"
6693,"Костромской, д.44",212184,"г.Санкт-Петербург, Костромской проспект, дом 44, строение 1"
5680,"Студенческая, д.3",63930,"г.Санкт-Петербург, Студенческая улица, дом 3, литера А"
1245,"Хасанская, д.4",73170,"г.Санкт-Петербург, Хасанская улица, дом 4, корпус 1, литера А"
6713,"Двинская, д.10/2",70583,"г.Санкт-Петербург, Двинская улица, дом 10, литера А"
3899,"Савушкина, д.138",74992,"г.Санкт-Петербург, улица Савушкина, дом 138, литера А"
3661,"Камышовая, д.38",1836,"г.Санкт-Петербург, Камышовая улица, дом 38, корпус 1, литера А"
4746,"Бухарестская, д.13",76188,"г.Санкт-Петербург, Бухарестская улица, дом 13, литера А"
6278,"Суздальский, д.3",77345,"г.Санкт-Петербург, Суздальский проспект, дом 3, корпус 1, литера А"
5115,"Новгородская, д.2",52732,"Санкт-Петербург, город Колпино, Новгородская улица, дом 2, литера А"
5327,"Загородная, д.45",21918,"Санкт-Петербург, город Колпино, Загородная улица, дом 45, литера А"
2643,"Александровской Фермы, д.13",96893,"г.Санкт-Петербург, проспект Александровской Фермы, дом 13, литера Е"
5382,"Загородная, д.49",40923,"Санкт-Петербург, город Колпино, Загородная улица, дом 49, литера А"
5768,"Ивана Фомина, д.5",31219,"г.Санкт-Петербург, улица Ивана Фомина, дом 5, корпус 1, литера А"
5508,"Московское, д.16",19153,"г.Санкт-Петербург, Московское шоссе, дом 16, корпус 1, литера А"
424,"Науки, д.7",46475,"г.Санкт-Петербург, проспект Науки, дом 7, литера А"
4164,"Ланское, д.55",90585,"г.Санкт-Петербург, Ланское шоссе, дом 55, литера А"
5216,"Тверская, д.26",13411,"Санкт-Петербург, город Колпино, Тверская улица, дом 26, литера А"
3374,"Антокольский, д.4",213530,"Санкт-Петербург, муниципальный округ Обуховский, Антокольский переулок, дом 4, корпус 1, строение 1"
1985,"2-я Комсомольская, д.45",65426,"г.Санкт-Петербург, 2-я Комсомольская улица, дом 45, литера А"
1296,"Энтузиастов, д.54",2161,"г.Санкт-Петербург, проспект Энтузиастов, дом 54, корпус 1, литера А"
6582,"Ярославский, д.87",36261,"г.Санкт-Петербург, Ярославский проспект, дом 87, литера А"
2244,"Кронштадтская, д.3",81815,"г.Санкт-Петербург, Кронштадтская улица, дом 3, литера А"
2260,"Ленина, д.15",68590,"Санкт-Петербург, город Красное Село, проспект Ленина, дом 15, корпус 1, литера А"
5375,"Трудящихся, д.25",14926,"Санкт-Петербург, город Колпино, бульвар Трудящихся, дом 25, литера А"
4072,"Шуваловский, д.55",99487,"г.Санкт-Петербург, Шуваловский проспект, дом 55, корпус 1, литера А"
519,"Софьи Ковалевской, д.7",73541,"г.Санкт-Петербург, улица Софьи Ковалевской, дом 7, корпус 1, литера А"
4321,"Оптиков, д.35",134500,"г.Санкт-Петербург, улица Оптиков, дом 35, корпус 1, литера А"
6336,"Тореза, д.83",60600,"г.Санкт-Петербург, проспект Тореза, дом 83, литера А"
5653,"Выборгское, д.25",17033,"г.Санкт-Петербург, Выборгское шоссе, дом 25, литера А"
2585,"Новочеркасский, д.42",104359,"г.Санкт-Петербург, Новочеркасский проспект, дом 42, литера А"
3292,"Обуховской Обороны, д.110",205170,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 110, корпус 1, литера А"
2888,"Коллонтай, д.7/2",34422,"г.Санкт-Петербург, улица Коллонтай, дом 7/2, литера А"
6353,"Тореза, д.43",87635,"г.Санкт-Петербург, проспект Тореза, дом 43, литера А"
5934,"Светлановский, д.52",54396,"г.Санкт-Петербург, Светлановский проспект, дом 52, литера А"
5649,"Михаила Дудина, д.10",208068,"Санкт-Петербург, посёлок Парголово, улица Михаила Дудина, дом 10"
4861,"Тельмана, д.9",,
167,"Бутлерова, д.24",6085,"г.Санкт-Петербург, улица Бутлерова, дом 24, литера А"
2235,"Владимирская, д.17/5",43710,"Санкт-Петербург, город Кронштадт, Владимирская улица, дом 17/5, литера А"
1998,"Катерников, д.10",210024,"г.Санкт-Петербург, улица Катерников, дом 10, корпус 1, литера А"
4818,"Трудящихся, д.23",108195,"Санкт-Петербург, город Колпино, бульвар Трудящихся, дом 23, литера А"
2459,"Гусева, д.6",57013,"Санкт-Петербург, город Кронштадт, улица Гусева, дом 6, литера А"
3568,"Богатырский, д.47",49841,"г.Санкт-Петербург, Богатырский проспект, дом 47, корпус 1, литера А"
4059,"Яхтенная, д.42",47847,"г.Санкт-Петербург, Яхтенная улица, дом 42, литера А"
1460,"Коммунаров (Горелово), д.118",101770,"Санкт-Петербург, муниципальный округ Горелово, территория Горелово, улица Коммунаров, дом 118, корпус 1, литера А"
2735,"Большевиков, д.6",21281,"г.Санкт-Петербург, проспект Большевиков, дом 6, корпус 1, литера А"
3728,"Комендантский, д.30",27082,"г.Санкт-Петербург, Комендантский проспект, дом 30, корпус 1, литера А"
2609,"Таллинская, д.6",69487,"г.Санкт-Петербург, Таллинская улица, дом 6, литера А"
5278,"Тельмана, д.42",69860,"г.Санкт-Петербург, улица Тельмана, дом 42, литера Н"
2288,"Ленинградская, д.14",139337,"Санкт-Петербург, город Пушкин, Ленинградская улица, дом 14, литера А"
939,"2-я Жерновская, д.2/4",206004,"г.Санкт-Петербург, 2-я Жерновская улица, дом 2/4, литера Б"
6871,"Вишерская, д.18",139507,"Санкт-Петербург, посёлок Шушары, Вишерская улица, дом 18, литера А"
5728,"Выборгское, д.7",11595,"г.Санкт-Петербург, Выборгское шоссе, дом 7, корпус 1, литера А"
2167,"Всеволода Вишневского, д.7/20",112026,"г.Санкт-Петербург, улица Всеволода Вишневского, дом 7, литера А"
4628,"Реки Каменки, д.7",215830,"г.Санкт-Петербург, набережная реки Каменки, дом 7, корпус 2, строение 1"
3308,"Александровской Фермы, д.7",32372,"г.Санкт-Петербург, проспект Александровской Фермы, дом 7, литера А"
3701,"Королёва, д.50",94506,"г.Санкт-Петербург, проспект Королёва, дом 50, корпус 1, литера А"
6747,"Стачек, д.152",44502,"г.Санкт-Петербург, проспект Стачек, дом 152, литера А"
5614,"Смоленская, д.14",21589,"Санкт-Петербург, посёлок Петро-Славянка, Смоленская улица, дом 14, литера А"
41,"Карбышева, д.6",82090,"г.Санкт-Петербург, улица Карбышева, дом 6, корпус 1, литера Е"
73,"Светлановский, д.53",79284,"г.Санкт-Петербург, Светлановский проспект, дом 53, литера И"
1669,"Партизана Германа, д.28",196154,"г.Санкт-Петербург, улица Партизана Германа, дом 28, литера А"
2089,"Маршала Казакова, д.72",215008,"г.Санкт-Петербург, улица Маршала Казакова, дом 72, корпус 1, строение 1"
1354,"Магнитогорская, д.95",51027,"г.Санкт-Петербург, Магнитогорская улица, дом 95, литера А"
143,"2-й Муринский, д.39",26879,"г.Санкт-Петербург, 2-й Муринский проспект, дом 39, литера А"
3605,"Дибуновская, д.25",83214,"г.Санкт-Петербург, Дибуновская улица, дом 25, литера А"
4938,"Новгородская, д.7",11069,"г.Санкт-Петербург, Новгородская улица, дом 7, литера А"
3717,"Комендантский, д.20",47687,"г.Санкт-Петербург, Комендантский проспект, дом 20, корпус 2, литера А"
5854,"Придорожная, д.21",28105,"г.Санкт-Петербург, Придорожная аллея, дом 21, литера А"
1858,"Гатчинское, д.4",115940,"Санкт-Петербург, город Красное Село, Гатчинское шоссе, дом 4, корпус 1, литера А"
4634,"Оптиков, д.37",215732,"г.Санкт-Петербург, улица Оптиков, дом 37, строение 1"
1071,"Ленская, д.16",14752,"г.Санкт-Петербург, Ленская улица, дом 16, корпус 1, литера А"
3120,"Солидарности, д.21",65667,"г.Санкт-Петербург, проспект Солидарности, дом 21, литера А"
3364,"Пятилеток, д.7",58403,"г.Санкт-Петербург, проспект Пятилеток, дом 7, корпус 1, литера А"
5296,"Братьев Радченко, д.15",62763,"Санкт-Петербург, город Колпино, улица Братьев Радченко, дом 15, литера А"
2487,"Коммунистическая, д.5",41859,"Санкт-Петербург, город Кронштадт, Коммунистическая улица, дом 5, литера А"
3090,"Седова, д.76",69598,"г.Санкт-Петербург, улица Седова, дом 76, литера А"
6043,"Хошимина, д.10",6510,"г.Санкт-Петербург, улица Хошимина, дом 10, литера А"
2409,"Восстания, д.72а",93300,"Санкт-Петербург, город Кронштадт, улица Восстания, дом 72, литера А"
