"id","type_id","name","short_name","is_updated","is_actual","only_name"
6366,37,"участок набережной реки Смоленки ""Уральский мост - Смоленский мост""","участок наб. р. Смоленки ""Уральский мост - Смоленский мост""",true,true,"реки Смоленки ""Уральский мост - Смоленский мост"""
6367,37,"участок набережной реки Смоленки ""Смоленский мост - Ново-Андреевский мост""","участок наб. р. Смоленки ""Смоленский мост - Ново-Андреевский мост""",true,true,"реки Смоленки ""Смоленский мост - Ново-Андреевский мост"""
6368,37,"участок набережной реки Смоленки ""1-й Смоленский мост - Невская губа""","участок наб. р. Смоленки ""1-й Смоленский мост - Невская губа""",true,true,"реки Смоленки ""1-й Смоленский мост - Невская губа"""
6369,37,"участок набережной реки Смоленки ""река Малая Нева - Уральский мост""","участок наб. р. Смоленки ""р. М. Нева - Уральский мост""",true,true,"реки Смоленки ""река Малая Нева - Уральский мост"""
6370,37,"участок набережной реки Невы ""Финляндский железнодорожный мост - Малоохтинский мост""","участок наб. р. Невы ""Финляндский железнодорожный мост - Малоохтинский мост""",true,true,"реки Невы ""Финляндский железнодорожный мост - Малоохтинский мост"""
6371,37,"участок набережной реки Монастырки ""1-й Лаврский мост - 2-й Лаврский мост""","участок наб. р. Монастырки ""1-й Лаврский мост - 2-й Лаврский мост""",true,true,"реки Монастырки ""1-й Лаврский мост - 2-й Лаврский мост"""
6372,37,"участок набережной реки Смоленки ""Наличный мост - мост Кораблестроителей""","участок наб. р. Смоленки ""Наличный мост - мост Кораблестроителей""",true,true,"реки Смоленки ""Наличный мост - мост Кораблестроителей"""
6373,37,"участок набережной реки Смоленки ""2-й Смоленский мост - Невская губа""","участок наб р. Смоленки ""2-й Смоленский мост - Невская губа""",true,true,"реки Смоленки ""2-й Смоленский мост - Невская губа"""
6374,37,"участок набережной реки Смоленки ""4-й Смоленский мост - 2-й Смоленский мост""","участок наб. р. Смоленки ""4-й Смоленский мост - 2-й Смоленский мост""",true,true,"реки Смоленки ""4-й Смоленский мост - 2-й Смоленский мост"""
6375,37,"участок набережной Невской губы ""1-й Смоленский мост - 2-й Смоленский мост""","участок наб. Невской губы ""1-й Смоленский мост - 2-й Смоленский мост""",true,true,"Невской губы ""1-й Смоленский мост - 2-й Смоленский мост"""
6376,37,"участок набережной реки Смоленки ""мост Кораблестроителей - 3-й и 4-й Смоленские мосты""","участок наб. р. Смоленки ""мост Кораблестроителей - 3-й и 4-й Смоленские мосты""",true,true,"реки Смоленки ""мост Кораблестроителей - 3-й и 4-й Смоленские мосты"""
6377,37,"участок набережной реки Монастырки ""2-й Лаврский мост - Казачий мост""","участок наб. р. Монастырки ""2-й Лаврский мост - Казачий мост""",true,true,"реки Монастырки ""2-й Лаврский мост - Казачий мост"""
6378,37,"участок набережной Крюкова канала ""Старо-Никольский мост - Пикалов мост""","участок наб. Крюкова кан. ""Старо-Никольский мост - Пикалов мост""",true,true,"Крюкова канала ""Старо-Никольский мост - Пикалов мост"""
6379,37,"участок набережной Крюкова канала ""Красногвардейский мост - Кашин мост""","участок наб. Крюкова кан. ""Красногвардейский мост - Кашин мост""",true,true,"Крюкова канала ""Красногвардейский мост - Кашин мост"""
6380,37,"участок набережной Крюкова канала ""Пикалов мост - Кашин мост""","участок наб. Крюкова кан. ""Пикалов мост - Кашин мост""",true,true,"Крюкова канала ""Пикалов мост - Кашин мост"""
6381,37,"участок набережной Крюкова канала ""Кашин мост - Торговый мост""","участок наб. Крюкова кан. ""Кашин мост - Торговый мост""",true,true,"Крюкова канала ""Кашин мост - Торговый мост"""
6382,37,"участок набережной реки Карповки ""Карповский мост - Барочный мост""","участок наб. р. Карповки ""Карповский мост - Барочный мост""",true,true,"реки Карповки ""Карповский мост - Барочный мост"""
6383,37,"участок набережной реки Карповки ""Барочный мост - Молодёжный мост""","участок наб. р. Карповки ""Барочный мост - Молодёжный мост""",true,true,"реки Карповки ""Барочный мост - Молодёжный мост"""
6384,37,"участок набережной реки Охты ""мост Шаумяна - мост ""Красный Судостроитель""","участок наб. р. Охты ""мост Шаумяна - мост ""Красный Судостроитель""",true,true,"реки Охты ""мост Шаумяна - мост ""Красный Судостроитель"""
6385,37,"участок набережной Адмиралтейского канала ""Крюков канал - 1-й мост Круштейна""","участок наб. Адмиралтейского кан. ""Крюков канал - 1-й мост Круштейна""",true,true,"Адмиралтейского канала ""Крюков канал - 1-й мост Круштейна"""
6386,37,"участок набережной Адмиралтейского канала ""2-й мост Круштейна - Храповицкий мост""","участок наб. Адмиралтейского кан. ""2-й мост Круштейна - Храповицкий мост""",true,true,"Адмиралтейского канала ""2-й мост Круштейна - Храповицкий мост"""
6387,37,"участок набережной Ново-Адмиралтейского канала ""Адмиралтейский мост - река Нева""","участок наб. Ново-Адмиралтейского кан. ""Адмиралтейский мост - река Нева""",true,true,"Ново-Адмиралтейского канала ""Адмиралтейский мост - река Нева"""
6402,23,сад Девятого Января,сад Девятого Января,true,true,Девятого Января
6403,6076,река Таракановка,р. Таракановка,true,true,Таракановка
6404,6076,река Ольховка,р. Ольховка,true,true,Ольховка
6405,6340,Внутренний канал,Внутренний кан.,true,true,Внутренний
6406,38,"участок ЛЭП ""ВЛ 330кВ, Ленинградская АЭС - Восточная""","участок ЛЭП ""ВЛ 330кВ, Ленинградская АЭС - Восточная""",true,true,"""ВЛ 330кВ, Ленинградская АЭС - Восточная"""
6408,20,Новое городское кладбище,Новое городское кладбище,true,true,Новое городское
6409,20,Старо-Пановское кладбище,Старо-Пановское кладбище,true,true,Старо-Пановское
6410,,"Софийская ул. ""мост №1 через р.Кузьминку""","Софийская ул. ""мост №1 через р.Кузьминку""",true,true,"Софийская ул. ""мост №1 через р.Кузьминку"""
6411,,"Софийская ул. ""мост №2 через р.Кузьминку""","Софийская ул. ""мост №2 через р.Кузьминку""",true,true,"Софийская ул. ""мост №2 через р.Кузьминку"""
6412,,"Софийская ул. ""мост через р.Славянку""","Софийская ул. ""мост через р.Славянку""",true,true,"Софийская ул. ""мост через р.Славянку"""
6414,15,Солнечное-2,Солнечное-2,true,true,Солнечное-2
6415,16,Военно-морской городок,Военно-морской городок,true,true,Военно-морской
6416,40,улично-дорожная сеть Пушкинского района,УДС Пушкинского р-на,true,true,улично-дорожная Пушкинского района
6417,40,улично-дорожная сеть Колпинского района,УДС Колпинского р-на,true,true,улично-дорожная Колпинского района
6418,20,Лютеранское кладбище,Лютеранское кладбище,true,true,Лютеранское
6419,40,газопроводная сеть,газопроводная сеть,true,true,газопроводная
6420,40,газопроводная сеть,газопроводная сеть,true,true,газопроводная
6421,38,"участок ЛЭП ""л 201 220кВ""","участок ЛЭП ""л 201 220кВ""",true,true,"""л 201 220кВ"""
6422,38,"участок ЛЭП ""л 202 220кВ""","участок ЛЭП ""л 202 220кВ""",true,true,"""л 202 220кВ"""
6423,38,"участок ЛЭП ""л 210 220кВ""","участок ЛЭП ""л 210 220кВ""",true,true,"""л 210 220кВ"""
6437,40,газопроводная сеть,газопроводная сеть,true,true,газопроводная
6439,38,"участок ЛЭП ""л 206 220кВ""","участок ЛЭП ""л 206 220кВ""",true,true,"""л 206 220кВ"""
6467,42,подъездной путь от ст. Ижоры,подъездной путь от ст. Ижоры,true,true,от ст. Ижоры
6469,6468,автодорога Белоостров - Выборг,автодорога Белоостров - Выборг,true,true,Белоостров - Выборг
6470,6468,автодорога Белоостров - Выборг,автодорога Белоостров - Выборг,true,true,Белоостров - Выборг
6471,33,"территория заказника ""Озеро Щучье""","территория заказника ""Озеро Щучье""",true,true,"заказника ""Озеро Щучье"""
6472,20,Усть-Ижорское  кладбище,Усть-Ижорское  кладбище,true,true,Усть-Ижорское
6473,40,газопроводная сеть,газопроводная сеть,true,true,газопроводная
6474,38,"участок ЛЭП ""л 206 220кВ""","участок ЛЭП ""л 206 220кВ""",true,true,"""л 206 220кВ"""
6475,38,"участок ЛЭП ""л 386 330кВ""","участок ЛЭП ""л 386 330кВ""",true,true,"""л 386 330кВ"""
6476,20,Красносельское кладбище,Красносельское кладбище,true,true,Красносельское
6477,38,"участок ЛЭП ""л 376 330кВ""","участок ЛЭП ""л 376 330кВ""",true,true,"""л 376 330кВ"""
6480,38,"участок ЛЭП ""л 476 330кВ"" (опора 16/159)","участок ЛЭП ""л 476 330кВ"" (опора 16/159)",true,true,"""л 476 330кВ"" (опора 16/159)"
6481,38,"участок ЛЭП ""л 381 330кВ""","участок ЛЭП ""л 381 330кВ""",true,true,"""л 381 330кВ"""
196,12,парк Дубки,парк Дубки,true,false,Дубки
6482,38,"участок ЛЭП ""л 370 330кВ""","участок ЛЭП ""л 370 330кВ""",true,true,"""л 370 330кВ"""
6483,38,"участок ЛЭП ""л 371 330кВ""","участок ЛЭП ""л 371 330кВ""",true,true,"""л 371 330кВ"""
6484,38,"участок ЛЭП ""л 383 330кВ""","участок ЛЭП ""л 383 330кВ""",true,true,"""л 383 330кВ"""
6485,38,"участок ЛЭП ""л 422 330кВ""","участок ЛЭП ""л 422 330кВ""",true,true,"""л 422 330кВ"""
6486,38,"участок ЛЭП ""л 208 220кВ""","участок ЛЭП ""л 208 220кВ""",true,true,"""л 208 220кВ"""
6487,55,"участок ж.д. ""р.Кузьминка - подъездной путь""","участок ж.д. ""р.Кузьминка - подъездной путь""",true,true,"""р.Кузьминка - подъездной путь"""
6489,45,"трасса Малой Октябрьской железной дороги ""мост через р.Кузьминку""","трасса М.Октябрьской ж. д.""мост через р.Кузьминку""",true,true,"Малой Октябрьской железной дороги ""мост через р.Кузьминку"""
6490,15,Малая Октябрьская железная дорога,М.Октябрьская ж.д.,true,true,Малая Октябрьская железная дорога
6494,23,Дивенский сад,Дивенский сад,true,true,Дивенский
6495,38,"участок ЛЭП ""л 350 330кВ""","участок ЛЭП ""л 350 330кВ""",true,true,"""л 350 330кВ"""
6496,40,"газопроводная сеть Приморского, Курортного и Выборгского районов","газопроводная сеть Приморского, Курортного и Выборгского р-нов",true,true,"газопроводная Приморского, Курортного и Выборгского районов"
6497,38,"участок ЛЭП ""л 386 330кВ""","участок ЛЭП ""л 386 330кВ""",true,true,"""л 386 330кВ"""
6498,33,"территория заказника ""Озеро Щучье""","территория заказника ""Озеро Щучье""",true,true,"заказника ""Озеро Щучье"""
6499,20,кладбище Петро-Славянка,кладбище Петро-Славянка,true,true,Петро-Славянка
6500,38,"участок ЛЭП ""л 377 330кВ""","участок ЛЭП ""л 377 330кВ""",true,true,"""л 377 330кВ"""
6501,41,Аникушинский сквер,Аникушинский сквер,true,true,Аникушинский
6502,41,Большой Рыбацкий сквер,Б. Рыбацкий сквер,true,true,Большой Рыбацкий
6503,23,Зеленинский сад,Зеленинский сад,true,true,Зеленинский
6504,41,Князь-Владимирский сквер,Князь-Владимирский сквер,true,true,Князь-Владимирский
6505,23,Колпинский сад,Колпинский сад,true,true,Колпинский
6506,41,Кропоткинский сквер,Кропоткинский сквер,true,true,Кропоткинский
6507,41,Лодейнопольский сквер,Лодейнопольский сквер,true,true,Лодейнопольский
6508,23,Мытнинский сад,Мытнинский сад,true,true,Мытнинский
6509,41,Ново-Ждановский сквер,Ново-Ждановский сквер,true,true,Ново-Ждановский
6510,41,Ново-Ленинский сквер,Ново-Ленинский сквер,true,true,Ново-Ленинский
6511,23,Ораниенбаумский сад,Ораниенбаумский сад,true,true,Ораниенбаумский
6512,12,парк Тихий отдых,парк Тихий отдых,true,true,Тихий отдых
6513,12,Петровский парк,Петровский парк,true,true,Петровский
6514,23,Подковыровский сад,Подковыровский сад,true,true,Подковыровский
6515,41,Провиантский сквер,Провиантский сквер,true,true,Провиантский
6516,23,Пушкарский сад,Пушкарский сад,true,true,Пушкарский
6517,23,сад Александровского лицея,сад Александровского лицея,true,true,Александровского лицея
6518,41,сквер Низами,сквер Низами,true,true,Низами
6519,41,сквер Шевченко,сквер Шевченко,true,true,Шевченко
6520,41,Старо-Ждановский сквер,Старо-Ждановский сквер,true,true,Старо-Ждановский
6521,41,Старо-Ленинский сквер,Старо-Ленинский сквер,true,true,Старо-Ленинский
6522,41,Успенский сквер,Успенский сквер,true,true,Успенский
6523,23,Фруктовый сад,Фруктовый сад,true,true,Фруктовый
6524,38,"участок ЛЭП ""л 385 330кВ""","участок ЛЭП ""л 385 330кВ""",true,true,"""л 385 330кВ"""
6525,38,"участок ЛЭП ""л Пушкинская-2/Ижорская-2 35кВ""","участок ЛЭП ""л Пушкинская-2/Ижорская-2 35кВ""",true,true,"""л Пушкинская-2/Ижорская-2 35кВ"""
6533,38,"участок ЛЭП ""л 224 220кВ""","участок ЛЭП ""л 224 220кВ""",true,true,"""л 224 220кВ"""
6534,37,"участок набережной рек Малой Невы и Ждановки ""Петровский остров""","уч-к наб. рек М. Невы и Ждановки ""Петровский остров""",true,true,"рек Малой Невы и Ждановки ""Петровский остров"""
6535,20,Городское Русское кладбище,Городское Русское кладбище,true,true,Городское Русское
6536,12,Пискарёвский парк,Пискарёвский парк,true,true,Пискарёвский
6538,38,"участок ЛЭП ""л 381 330кВ""","участок ЛЭП ""л 381 330кВ""",true,true,"""л 381 330кВ"""
6539,38,"участок ЛЭП ""л 208 220кВ""","участок ЛЭП ""л 208 220кВ""",true,true,"""л 208 220кВ"""
6540,38,"участок ЛЭП ""л 371 330кВ""","участок ЛЭП ""л 371 330кВ""",true,true,"""л 371 330кВ"""
6541,38,"участок ЛЭП ""л 383 330кВ""","участок ЛЭП ""л 383 330кВ""",true,true,"""л 383 330кВ"""
6542,38,"участок ЛЭП ""л 378 330кВ""","участок ЛЭП ""л 378 330кВ""",true,true,"""л 378 330кВ"""
6543,38,"участок ЛЭП ""л 376 330кВ""","участок ЛЭП ""л 376 330кВ""",true,true,"""л 376 330кВ"""
6544,38,"участок ЛЭП ""л 217 220кВ""","участок ЛЭП ""л 217 220кВ""",true,true,"""л 217 220кВ"""
6545,38,"участок ЛЭП ""л 209 220кВ""","участок ЛЭП ""л 209 220кВ""",true,true,"""л 209 220кВ"""
6558,41,Соборный сквер,Соборный сквер,true,true,Соборный
6559,12,Буферный парк,Буферный парк,true,true,Буферный
6560,12,Отдельный парк,Отдельный парк,true,true,Отдельный
6561,23,сад Миранда,сад Миранда,true,true,Миранда
6562,41,сквер Победы,сквер Победы,true,true,Победы
6563,41,Привокзальный сквер,Привокзальный сквер,true,true,Привокзальный
6564,12,парк Александрова Дача,парк Александрова Дача,true,true,Александрова Дача
6565,23,сад дома Олениных,сад дома Олениных,true,true,дома Олениных
6566,41,сквер Фонтан,сквер Фонтан,true,true,Фонтан
6567,12,парк Авиаторов,парк Авиаторов,true,true,Авиаторов
6568,38,"участок ЛЭП ""л Ижорская-2 35кВ""","участок ЛЭП ""л Ижорская-2 35кВ""",true,true,"""л Ижорская-2 35кВ"""
6569,38,"участок ЛЭП ""л Пушкинская-2 35кВ""","участок ЛЭП ""л Пушкинская-2 35кВ""",true,true,"""л Пушкинская-2 35кВ"""
6572,38,"участок ЛЭП ""л 383 330кВ""","участок ЛЭП ""л 383 330кВ""",true,true,"""л 383 330кВ"""
6574,38,участок ЛЭП л 217 220кВ,участок ЛЭП л 217 220кВ,true,true,л 217 220кВ
6577,38,"участок ЛЭП ""л 350 330кВ""","участок ЛЭП ""л 350 330кВ""",true,true,"""л 350 330кВ"""
6578,38,"участок ЛЭП ""л 378 330кВ""","участок ЛЭП ""л 378 330кВ""",true,true,"""л 378 330кВ"""
6579,38,"участок ЛЭП ""л 209 220кВ""","участок ЛЭП ""л 209 220кВ""",true,true,"""л 209 220кВ"""
6580,38,"участок ЛЭП ""л 378 330кВ""","участок ЛЭП ""л 378 330кВ""",true,true,"""л 378 330кВ"""
6582,42,подъездной путь от ст. Парнас,подъездной путь от ст. Парнас,true,true,от ст. Парнас
6583,12,парк Куракина Дача,парк Куракина Дача,true,true,Куракина Дача
6586,23,Дёминский сад,Дёминский сад,true,true,Дёминский
6587,23,Сампсониевский сад,Сампсониевский сад,true,true,Сампсониевский
6613,33,"территория заказника ""Сестрорецкое болото""","территория заказника ""Сестрорецкое болото""",true,true,"заказника ""Сестрорецкое болото"""
6638,15,Линия 1 Петербургского метрополитена,Линия 1 Петербургского метрополитена,true,true,Линия 1 Петербургского метрополитена
6639,15,Линия 2 Петербургского метрополитена,Линия 2 Петербургского метрополитена,true,true,Линия 2 Петербургского метрополитена
6640,15,Линия 3 Петербургского метрополитена,Линия 3 Петербургского метрополитена,true,true,Линия 3 Петербургского метрополитена
6641,15,Линия 4 Петербургского метрополитена,Линия 4 Петербургского метрополитена,true,true,Линия 4 Петербургского метрополитена
6642,15,Линия 5 Петербургского метрополитена,Линия 5 Петербургского метрополитена,true,true,Линия 5 Петербургского метрополитена
6643,23,Алексеевский сад,Алексеевский сад,true,true,Алексеевский
6644,23,Балтийский сад,Балтийский сад,true,true,Балтийский
6645,23,Введенский сад,Введенский сад,true,true,Введенский
6646,41,Винокурцевский сквер,Винокурцевский сквер,true,true,Винокурцевский
6647,41,Воскресенский сквер,Воскресенский сквер,true,true,Воскресенский
6648,41,Дерптский сквер,Дерптский сквер,true,true,Дерптский
6649,41,Дровяной сквер,Дровяной сквер,true,true,Дровяной
6650,41,Исаакиевский сквер,Исаакиевский сквер,true,true,Исаакиевский
6651,41,Калинкинский сквер,Калинкинский сквер,true,true,Калинкинский
6652,41,Никольский сквер,Никольский сквер,true,true,Никольский
6653,41,Обуховский сквер,Обуховский сквер,true,true,Обуховский
6654,41,Покровский сквер,Покровский сквер,true,true,Покровский
6655,23,сад дворца Юсуповых,сад дворца Юсуповых,true,true,дворца Юсуповых
6656,23,сад Маршала Говорова,сад Маршала Говорова,true,true,Маршала Говорова
6658,41,Семёновский сквер,Семёновский сквер,true,true,Семёновский
6659,41,сквер Обуховской больницы,сквер Обуховской больницы,true,true,Обуховской больницы
6660,41,Театральный сквер,Театральный сквер,true,true,Театральный
6666,30,"садоводство ""Знамя Октября""","садоводство ""Знамя Октября""",true,true,"""Знамя Октября"""
6667,24,"участок ж/д ""Лагерное шоссе-Дорожная ул.""","участок ж/д ""Лагерное шоссе-Дорожная ул.""",true,true,"""Лагерное шоссе-Дорожная ул."""
6668,41,сквер Виктора Цоя,сквер Виктора Цоя,true,true,Виктора Цоя
6669,55,"участок ж.д. соединительная ветка ""Южное полукольцо - ст.Шоссейная""","участок ж.д. соединительная ветка ""Южное полукольцо - ст.Шоссейная""",true,true,"соединительная ветка ""Южное полукольцо - ст.Шоссейная"""
6670,23,сад Спартак,сад Спартак,true,true,Спартак
6671,23,Смоленский сад,Смоленский сад,true,true,Смоленский
6672,41,Биржевой сквер,Биржевой сквер,true,true,Биржевой
6674,7,остров Чухонка,о. Чухонка,true,true,Чухонка
6675,7,Каменный остров,Каменный о.,true,true,Каменный
6676,23,сад Веры Слуцкой,сад Веры Слуцкой,true,true,Веры Слуцкой
6677,7,Крестовский остров,Крестовский о.,true,true,Крестовский
6678,41,Менделеевский сквер,Менделеевский сквер,true,true,Менделеевский
6679,41,сквер Малые Гаванцы,сквер Малые Гаванцы,true,true,Малые Гаванцы
6683,12,парк Интернационалистов,парк Интернационалистов,true,true,Интернационалистов
6684,54,"Финляндская соединительная линия ж.д. ""путепровод через Заневский пр.""","Финляндская соединительная линия ж.д. ""путепровод через Заневский пр.""",true,true,"Финляндская ""путепровод через Заневский пр."""
6685,38,"участок ЛЭП ""л Ломоносовская-7/9 35кВ""","участок ЛЭП ""л Ломоносовская-7/9 35кВ""",true,true,"""л Ломоносовская-7/9 35кВ"""
6686,38,"участок ЛЭП ""л Петродворцовая-1 35кВ""","участок ЛЭП ""л Петродворцовая-1 35кВ""",true,true,"""л Петродворцовая-1 35кВ"""
6687,38,"участок ЛЭП ""л Морская-1/2 35кВ""","участок ЛЭП ""л Морская-1/2 35кВ""",true,true,"""л Морская-1/2 35кВ"""
6688,38,"участок ЛЭП ""л Ломоносовская-3/4 35кВ""","участок ЛЭП ""л Ломоносовская-3/4 35кВ""",true,true,"""л Ломоносовская-3/4 35кВ"""
6689,38,"участок ЛЭП ""л Стрельнинская-2 35кВ""","участок ЛЭП ""л Стрельнинская-2 35кВ""",true,true,"""л Стрельнинская-2 35кВ"""
6691,38,"участок ЛЭП ""л Ломоносовская-4 35кВ""","участок ЛЭП ""л Ломоносовская-4 35кВ""",true,true,"""л Ломоносовская-4 35кВ"""
6692,38,"участок ЛЭП ""л Ломоносовская-5/6 35кВ""","участок ЛЭП ""л Ломоносовская-5/6 35кВ""",true,true,"""л Ломоносовская-5/6 35кВ"""
6696,41,Рождественский сквер,Рождественский сквер,true,true,Рождественский
6697,20,Шушарское кладбище,Шушарское кладбище,true,true,Шушарское
6699,40,улично-дорожная сеть Центрального района,УДС Центрального р-на,true,true,улично-дорожная Центрального района
6726,41,Багратионовский сквер,Багратионовский сквер,true,true,Багратионовский
6727,41,сквер Безбородко,сквер Безбородко,true,true,Безбородко
6728,41,Виноградовский сквер,Виноградовский сквер,true,true,Виноградовский
6729,41,Воронцовский сквер,Воронцовский сквер,true,true,Воронцовский
6730,41,Звенигородский сквер,Звенигородский сквер,true,true,Звенигородский
6731,41,сквер Чингиза Айтматова,сквер Чингиза Айтматова,true,true,Чингиза Айтматова
6732,41,сквер Эдуарда Хиля,сквер Эдуарда Хиля,true,true,Эдуарда Хиля
6736,6735,ВЛ 220 кВ Нижне-Свирская ГЭС - Колпинская,ВЛ 220 кВ Нижне-Свирская ГЭС - Колпинская,true,true,"220 кВ Нижне-Свирская ГЭС - Колпинская"
6737,6735,ВЛ 220 кВ Нижне-Свирская ГЭС - Колпинская,ВЛ 220 кВ Нижне-Свирская ГЭС - Колпинская,true,true,"220 кВ Нижне-Свирская ГЭС - Колпинская"
6738,6735,"ВЛ 330 кВ ""Ленинградская АЭС - ПС Восточная""","ВЛ 330 кВ ""Ленинградская АЭС - ПС Восточная""",true,true,"330 кВ ""Ленинградская АЭС - ПС Восточная"""
6739,6735,"ВЛ 330 кВ ""ПС Южная - ПС Западная""","ВЛ 330 кВ ""ПС Южная - ПС Западная""",true,true,"330 кВ ""ПС Южная - ПС Западная"""
6740,12,Пулковский парк,Пулковский парк,true,true,Пулковский
6741,38,"участок ЛЭП ""л Приморская-6 35кВ""","участок ЛЭП ""л Приморская-6 35кВ""",true,true,"""л Приморская-6 35кВ"""
6742,38,"участок ЛЭП ""л Приморская-3 35кВ""","участок ЛЭП ""л Приморская-3 35кВ""",true,true,"""л Приморская-3 35кВ"""
6746,23,Летний сад,Летний сад,true,true,Летний
6747,55,"участок ж.д. соединительная ветка ""Южное полукольцо - ст.Шушары""","участок ж.д. соединительная ветка ""Южное полукольцо - ст.Шушары""",true,true,"соединительная ветка ""Южное полукольцо - ст.Шушары"""
6749,42,подъездной путь от ст. Павловск,подъездной путь от ст. Павловск,true,true,от ст. Павловск
6750,38,"участок ЛЭП ""л Южная-16 110кВ""","участок ЛЭП ""л Южная-16 110кВ""",true,true,"""л Южная-16 110кВ"""
6751,38,"участок ЛЭП ""л Нарвская-6 110кВ""","участок ЛЭП ""л Нарвская-6 110кВ""",true,true,"""л Нарвская-6 110кВ"""
6752,38,"участок ЛЭП ""л Балтийская-6 110кВ""","участок ЛЭП ""л Балтийская-6 110кВ""",true,true,"""л Балтийская-6 110кВ"""
6753,38,"участок ЛЭП ""л Балтийская-6 110кВ""","участок ЛЭП ""л Балтийская-6 110кВ""",true,true,"""л Балтийская-6 110кВ"""
6754,38,"участок ЛЭП ""л Балтийская-12/Балтийская-6 110кВ""","участок ЛЭП ""л Балтийская-12/Балтийская-6 110кВ""",true,true,"""л Балтийская-12/Балтийская-6 110кВ"""
6755,38,"участок ЛЭП ""л Балтийская-12 110кВ""","участок ЛЭП ""л Балтийская-12 110кВ""",true,true,"""л Балтийская-12 110кВ"""
6756,38,"участок ЛЭП ""л Нарвская-6 110кВ""","участок ЛЭП ""л Нарвская-6 110кВ""",true,true,"""л Нарвская-6 110кВ"""
6757,38,"участок ЛЭП ""л Янинская-7/Янинская-8 110кВ""","участок ЛЭП ""л Янинская-7/Янинская-8 110кВ""",true,true,"""л Янинская-7/Янинская-8 110кВ"""
6758,38,"участок ЛЭП ""л Янинская-1/Янинская-2 110кВ""","участок ЛЭП ""л Янинская-1/Янинская-2 110кВ""",true,true,"""л Янинская-1/Янинская-2 110кВ"""
6759,38,"участок ЛЭП ""л Балтийская-8/Южная-16 110кВ""","участок ЛЭП ""л Балтийская-8/Южная-16 110кВ""",true,true,"""л Балтийская-8/Южная-16 110кВ"""
6760,38,"участок ЛЭП ""л Балтийская-8/Южная-16 110кВ""","участок ЛЭП ""л Балтийская-8/Южная-16 110кВ""",true,true,"""л Балтийская-8/Южная-16 110кВ"""
6761,38,"участок ЛЭП ""л Балтийская-8/Южная-16 на ПС-39 110кВ""","участок ЛЭП ""л Балтийская-8/Южная-16 на ПС-39 110кВ""",true,true,"""л Балтийская-8/Южная-16 на ПС-39 110кВ"""
6762,38,"участок ЛЭП ""л Антропшинская-2/4 110кВ""","участок ЛЭП ""л Антропшинская-2/4 110кВ""",true,true,"""л Антропшинская-2/4 110кВ"""
6763,23,Московский сад,Московский сад,true,true,Московский
6764,23,сад Динамо,сад Динамо,true,true,Динамо
6765,23,Колмовский сад,Колмовский сад,true,true,Колмовский
6766,23,сад Дубовая Роща,сад Дубовая Роща,true,true,Дубовая Роща
6767,41,Смоленский сквер,Смоленский сквер,true,true,Смоленский
6768,41,сквер Южная Роща,сквер Южная Роща,true,true,Южная Роща
6769,41,сквер Северная Роща,сквер Северная Роща,true,true,Северная Роща
6770,23,сад-партер Смольного,сад-партер Смольного,true,true,-партер Смольного
6771,23,Некрасовский сад,Некрасовский сад,true,true,Некрасовский
6772,23,Овсянниковский сад,Овсянниковский сад,true,true,Овсянниковский
6773,23,сад Сан-Галли,сад Сан-Галли,true,true,Сан-Галли
6774,23,сад Зимнего дворца,сад Зимнего дворца,true,true,Зимнего дворца
6775,41,Михайловский сквер,Михайловский сквер,true,true,Михайловский
6776,23,сад Смольного собора,сад Смольного собора,true,true,Смольного собора
6777,41,Ломоносовский сквер,Ломоносовский сквер,true,true,Ломоносовский
6778,41,Казанский сквер,Казанский сквер,true,true,Казанский
6779,41,Пушкинский сквер,Пушкинский сквер,true,true,Пушкинский
6780,23,Старо-Манежный  сад,Старо-Манежный  сад,true,true,Старо-Манежный
6781,23,сад дома Пеля,сад дома Пеля,true,true,дома Пеля
6782,41,Инженерный сквер,Инженерный сквер,true,true,Инженерный
6783,41,Воронихинский сквер,Воронихинский сквер,true,true,Воронихинский
6784,41,Греческий сквер,Греческий сквер,true,true,Греческий
6785,23,сад дома Дубянских,сад дома Дубянских,true,true,дома Дубянских
6786,41,сквер Дружбы,сквер Дружбы,true,true,Дружбы
6787,41,Дмитровский сквер,Дмитровский сквер,true,true,Дмитровский
6788,41,Калужский сквер,Калужский сквер,true,true,Калужский
6789,23,сад Салтыкова-Щедрина,сад Салтыкова-Щедрина,true,true,Салтыкова-Щедрина
6790,41,Екатерининский сквер,Екатерининский сквер,true,true,Екатерининский
6791,23,сад дома Пашкова,сад дома Пашкова,true,true,дома Пашкова
6792,41,Ново-Манежный  сквер,Ново-Манежный  сквер,true,true,Ново-Манежный
6793,41,сквер Кикины Палаты,сквер Кикины Палаты,true,true,Кикины Палаты
6794,23,Матвеевский сад,Матвеевский сад,true,true,Матвеевский
6795,41,сквер Красного Курсанта,сквер Красного Курсанта,true,true,Красного Курсанта
6796,23,Геслеровский сад,Геслеровский сад,true,true,Геслеровский
6797,23,сад Фонтанчик,сад Фонтанчик,true,true,Фонтанчик
6798,41,сквер ДОСААФ,сквер ДОСААФ,true,true,ДОСААФ
6799,6468,"автодорога аэропорт ""Пулково""-КАД","автодорога аэропорт ""Пулково""-КАД",true,true,"аэропорт ""Пулково""-КАД"
